volume_id,company_id,date,buy_volume,sell_volume,net_volume
286887,6150,19-03-2023,36329,19280,17049
286190,3791,27-04-2022,3939,16710,-12771
485727,5988,18-10-2022,11621,85936,-74315
139241,2288,12-07-2023,96760,18180,78580
976480,4465,08-10-2021,14941,17638,-2697
328700,1118,19-06-2022,65091,41909,23182
574344,8351,30-08-2024,69031,17657,51374
789193,4896,20-07-2023,52638,22151,30487
596916,4478,20-11-2022,28049,76592,-48543
166784,3891,17-05-2022,24758,33539,-8781
712494,5382,28-08-2022,69667,31987,37680
493709,3030,02-08-2024,19754,36985,-17231
323755,2139,06-01-2023,98038,24708,73330
239868,1808,25-05-2023,38726,57533,-18807
384505,3891,16-02-2024,34361,97939,-63578
138119,2984,07-01-2023,99748,64407,35341
100350,3832,03-06-2023,46346,62900,-16554
659493,2089,22-08-2023,79528,22344,57184
963797,8992,18-04-2023,79374,70376,8998
963947,5966,24-10-2021,14382,64318,-49936
710402,6205,03-02-2022,33290,81370,-48080
354298,1644,26-07-2024,60991,4406,56585
777951,6332,12-04-2023,23535,96010,-72475
692416,4595,25-01-2024,18973,93264,-74291
932531,8350,26-04-2024,80506,93770,-13264
303501,8442,25-02-2024,93273,81847,11426
812585,1435,05-06-2022,51869,82544,-30675
606903,6563,04-02-2022,42730,66818,-24088
347933,5249,08-05-2022,16918,9113,7805
322706,1537,05-04-2022,57666,35942,21724
863096,4227,20-03-2024,61226,77908,-16682
775592,5249,21-10-2021,1170,97891,-96721
318115,9713,22-04-2024,64770,22480,42290
787013,5478,17-02-2024,44957,25376,19581
743311,9719,26-05-2024,23510,61271,-37761
954484,6690,28-01-2023,83519,26218,57301
572191,8970,02-03-2022,14345,96829,-82484
487734,9981,11-02-2023,76058,44336,31722
258056,5575,08-04-2022,62707,40833,21874
844852,1847,02-02-2023,98261,73796,24465
135502,2640,29-06-2024,72574,52282,20292
655800,1847,06-02-2022,67463,22190,45273
590235,6332,22-03-2022,94203,49708,44495
569262,1735,23-01-2022,70281,83129,-12848
439576,5597,16-02-2022,43573,6450,37123
698132,8011,28-10-2023,95715,3812,91903
620327,5853,05-08-2024,94466,47070,47396
796730,8218,19-09-2022,5019,66833,-61814
465611,9713,29-05-2022,11851,17154,-5303
887049,6937,12-01-2022,85550,57274,28276
515762,2330,15-03-2023,22099,68778,-46679
129531,5592,05-08-2024,53010,23023,29987
486668,5966,21-03-2022,67669,74890,-7221
145049,9255,14-06-2024,99749,52468,47281
745030,6016,14-09-2024,6928,32043,-25115
213775,5853,17-09-2024,61957,36338,25619
389981,8970,04-11-2023,48874,93328,-44454
135077,9787,23-04-2024,24300,78709,-54409
636096,5071,01-09-2024,39966,85870,-45904
400023,4950,18-09-2024,72630,36971,35659
872920,9295,07-05-2022,38983,23065,15918
123005,8925,29-09-2022,4342,81546,-77204
703556,4086,04-05-2024,21548,11451,10097
678128,8425,21-08-2022,79454,73398,6056
512067,2579,13-10-2022,26244,68198,-41954
663379,6379,25-05-2024,17332,30833,-13501
107006,1449,05-11-2021,62840,3594,59246
641811,4950,11-04-2022,58784,67225,-8441
789350,7132,16-04-2023,4077,9333,-5256
506197,9903,24-01-2023,74723,61198,13525
773357,1308,28-10-2022,90231,1644,88587
884774,4177,02-08-2022,48348,38097,10251
939300,8817,23-10-2022,2180,53640,-51460
199734,7838,28-01-2022,25881,72895,-47014
911783,1902,04-07-2022,83195,2041,81154
247530,1179,22-09-2022,60024,44105,15919
186608,8011,02-11-2023,1104,12760,-11656
935091,2330,17-08-2022,90429,88867,1562
296939,7838,01-01-2023,62152,77843,-15691
903946,1902,13-04-2022,86575,72545,14030
945884,4676,16-11-2022,38892,96538,-57646
245092,3292,17-04-2022,26060,63731,-37671
875357,4309,09-01-2023,65394,35929,29465
385444,2579,27-11-2022,17109,81667,-64558
517497,5068,09-12-2022,56158,8248,47910
566404,5986,01-07-2024,19529,11048,8481
980220,4663,24-09-2022,43704,86265,-42561
800484,2821,07-12-2023,93995,60004,33991
916344,8051,15-06-2023,54753,98828,-44075
455160,6759,27-09-2023,84369,69241,15128
349635,5336,05-07-2023,8553,20977,-12424
699005,1473,06-03-2022,45220,55796,-10576
859438,3264,26-12-2022,10565,18838,-8273
963017,9951,17-12-2022,82495,31269,51226
412793,7662,27-07-2024,57422,17370,40052
366303,2733,25-03-2023,24329,54326,-29997
256241,2940,19-09-2024,81732,16885,64847
748676,7256,06-03-2024,88186,73374,14812
410847,3144,17-10-2021,10786,32299,-21513
688756,3851,09-08-2024,90657,23240,67417
973660,8691,19-08-2023,56266,19745,36521
189201,4717,08-06-2024,91353,28048,63305
982391,3450,28-08-2022,44772,57205,-12433
451208,7403,19-02-2024,42349,76956,-34607
246674,7470,24-07-2023,14650,81092,-66442
775068,5597,25-01-2022,63824,40872,22952
441816,2426,21-05-2023,7858,22565,-14707
414219,6688,05-11-2022,42314,46318,-4004
923440,8968,12-01-2022,42612,22407,20205
719058,2105,03-02-2023,77380,13428,63952
161324,6229,04-05-2022,41711,84761,-43050
373686,1785,07-11-2021,41746,26657,15089
990293,6663,07-11-2022,15921,23627,-7706
134285,3461,12-07-2023,51852,6956,44896
990245,7443,26-12-2023,32454,51982,-19528
618933,3821,09-12-2021,87924,32782,55142
548165,5986,26-08-2022,50700,37576,13124
904204,8166,24-02-2023,15498,97102,-81604
932808,4227,02-05-2023,63810,25105,38705
238261,5988,07-05-2022,84369,69918,14451
129849,1449,12-07-2022,46369,79260,-32891
250718,2785,17-04-2024,34838,18647,16191
934400,3791,23-02-2023,24727,38436,-13709
372113,4100,24-11-2021,54174,93256,-39082
479967,8358,22-10-2021,40837,90676,-49839
638514,7395,23-09-2022,86299,73631,12668
702923,7530,08-10-2022,56550,60197,-3647
934549,4532,08-05-2023,51246,66125,-14879
501782,8662,12-04-2024,49264,65858,-16594
385269,9353,22-03-2023,88793,22947,65846
401701,8343,04-02-2023,41254,93455,-52201
479543,8992,26-06-2024,99229,36486,62743
228408,7225,19-02-2022,45191,50752,-5561
530189,7152,03-12-2023,95370,3508,91862
545381,2640,22-12-2022,95055,39567,55488
344616,2074,02-11-2023,33481,67870,-34389
550096,3776,20-01-2024,92153,63128,29025
102420,2901,30-10-2022,66803,44269,22534
674505,7415,27-11-2023,39528,34352,5176
118379,8469,30-05-2024,60768,11978,48790
351711,4107,15-08-2023,21427,89652,-68225
687034,4900,09-02-2023,25571,54585,-29014
448753,3264,10-10-2022,25099,46318,-21219
249000,4002,08-05-2022,72956,74700,-1744
897463,5974,17-07-2024,2969,15726,-12757
782401,1173,17-04-2024,66355,50427,15928
568818,8797,02-12-2021,35828,74113,-38285
789632,8218,16-02-2024,50708,86008,-35300
804415,8011,05-12-2022,48797,17704,31093
313681,5713,02-12-2023,62344,19950,42394
189939,7290,22-08-2022,42219,75798,-33579
947812,9128,01-10-2023,93479,84754,8725
239824,2049,29-02-2024,84754,44460,40294
688715,6541,18-08-2023,23784,58268,-34484
835244,8036,13-01-2023,44720,69580,-24860
158482,6229,22-02-2022,50723,26659,24064
426928,1396,30-08-2024,98880,68663,30217
545297,6965,26-12-2023,50379,22472,27907
761807,6080,07-11-2023,26234,2456,23778
504456,4947,17-11-2021,23142,78951,-55809
194931,9951,12-04-2022,84953,13837,71116
461860,2868,16-08-2023,2642,4268,-1626
936929,8622,27-01-2023,28772,84911,-56139
186353,2089,18-06-2023,40583,36487,4096
270531,4595,11-08-2024,64129,45913,18216
929546,9865,10-03-2024,53585,36873,16712
825385,9743,17-03-2022,65974,98043,-32069
316761,5770,15-05-2023,41461,14722,26739
467732,2176,22-10-2023,47784,12352,35432
450895,9713,07-12-2023,58492,89512,-31020
643735,3776,18-12-2021,87953,64753,23200
782736,7470,29-04-2024,59448,1339,58109
604041,5575,26-08-2023,76971,48866,28105
931555,5770,21-12-2022,22486,73345,-50859
443138,9010,08-08-2024,38848,66310,-27462
782934,2579,04-08-2023,34071,63591,-29520
119180,2869,27-03-2024,41050,72018,-30968
389151,7454,09-06-2024,67995,60003,7992
821231,3292,29-07-2022,17675,25541,-7866
576887,2194,21-08-2023,3617,69188,-65571
967212,4432,15-06-2022,50533,83407,-32874
316643,9619,20-07-2023,89110,24939,64171
738732,1103,19-12-2021,47867,28425,19442
744575,4346,25-04-2023,81343,37709,43634
359332,2217,31-08-2023,73107,91209,-18102
115240,3108,23-12-2022,72497,84234,-11737
515228,5484,11-10-2021,86409,83280,3129
350145,2774,11-02-2023,78451,18226,60225
555623,3891,31-03-2022,90289,67075,23214
974593,5382,30-08-2022,97393,21945,75448
693299,7209,04-01-2022,65844,88830,-22986
328381,6735,23-02-2022,87166,99616,-12450
275470,1148,26-03-2023,61935,72572,-10637
786106,9865,20-12-2022,4524,90355,-85831
943669,8218,02-08-2022,14984,39813,-24829
491457,7303,30-11-2022,93925,31800,62125
283669,3292,17-05-2024,82334,66838,15496
728669,4900,05-08-2024,5147,72696,-67549
692516,4227,15-04-2024,47340,32077,15263
792301,3703,21-02-2022,20047,70374,-50327
919977,9255,25-10-2023,20691,77569,-56878
940660,8582,25-08-2024,71338,55799,15539
457827,3692,03-09-2022,81041,68005,13036
192770,8011,31-08-2023,4802,99338,-94536
546093,8976,17-08-2024,79407,25318,54089
435383,5328,27-11-2022,35279,38008,-2729
452194,4676,15-06-2022,80701,63754,16947
838507,3267,07-08-2023,61740,4916,56824
587181,4606,08-02-2022,98528,6236,92292
278034,7165,19-10-2021,86649,80741,5908
103970,3108,26-01-2023,48304,21763,26541
116179,1977,16-02-2022,31311,86928,-55617
970418,5713,07-07-2024,77518,79687,-2169
952509,4127,08-03-2022,38225,21882,16343
496531,8797,02-06-2022,37054,61961,-24907
958754,4086,03-04-2024,10618,17870,-7252
743397,5071,07-05-2024,41805,67541,-25736
501020,8773,18-06-2024,99407,25554,73853
993434,3450,19-05-2022,85409,86765,-1356
670265,1644,27-06-2023,84985,67031,17954
660824,8026,06-11-2022,61247,84276,-23029
108341,9082,25-05-2024,86446,75971,10475
173175,6759,09-04-2022,54305,67547,-13242
430234,3703,06-04-2024,66871,77417,-10546
593159,4461,07-04-2024,49340,25940,23400
674657,8483,11-01-2022,37581,56317,-18736
286601,5478,17-11-2023,72521,12533,59988
127768,8513,15-10-2022,94746,61731,33015
359087,9981,12-04-2024,16726,5128,11598
263088,7264,20-09-2023,98004,40125,57879
188430,6937,20-07-2022,19930,69147,-49217
276418,6563,02-01-2024,44793,22844,21949
451672,7901,03-09-2023,31665,24960,6705
898648,8925,25-02-2024,94461,77573,16888
475811,2984,01-03-2022,85399,82802,2597
313193,3222,10-03-2022,16643,76402,-59759
716944,6361,14-06-2022,74595,16307,58288
125345,6759,07-03-2024,89824,68641,21183
752982,3776,08-11-2022,63052,99591,-36539
471134,2869,12-10-2022,10339,48803,-38464
751699,4947,23-08-2023,27309,5503,21806
948859,2692,08-02-2022,11599,47043,-35444
420281,4798,19-06-2022,62719,89887,-27168
982136,4309,27-09-2022,62224,95323,-33099
725190,9309,01-04-2023,46925,93313,-46388
698541,7942,14-01-2023,96865,87700,9165
950114,2693,17-11-2022,50624,31977,18647
489713,1869,15-08-2023,94095,48788,45307
663797,1351,20-10-2023,91941,70504,21437
623268,1173,24-11-2023,14112,34230,-20118
639984,5385,27-07-2024,71871,75158,-3287
310525,6379,24-04-2022,31345,64674,-33329
265867,7470,17-05-2023,81812,55625,26187
887960,5965,03-07-2024,55524,61598,-6074
332048,1947,07-09-2022,92009,38484,53525
530162,4780,25-02-2024,68974,87561,-18587
662254,4811,03-05-2024,39466,92428,-52962
830756,8226,23-04-2022,8810,87332,-78522
644962,2611,25-09-2023,99759,56617,43142
790062,2176,20-03-2024,55207,13494,41713
530878,4574,07-12-2021,39883,3093,36790
620613,1082,31-10-2022,38132,3155,34977
697738,3023,15-06-2024,43226,95302,-52076
650093,4059,11-02-2023,67452,82016,-14564
273846,2217,29-10-2021,30843,45795,-14952
162515,8343,12-11-2022,37759,7366,30393
398904,2901,23-09-2024,42221,4450,37771
417995,7072,13-08-2022,49100,69481,-20381
872911,2215,19-06-2023,26250,92115,-65865
778415,9399,19-07-2024,38829,14893,23936
361172,7810,28-06-2022,81115,57915,23200
672693,2215,16-11-2021,92811,39601,53210
918120,1735,28-12-2021,42400,25743,16657
248633,4567,06-08-2023,85302,33992,51310
697355,9951,29-06-2023,14844,4512,10332
481106,2623,30-03-2023,61533,94413,-32880
505669,5328,07-03-2023,25586,2308,23278
859002,1948,19-10-2022,61307,33016,28291
856089,9327,04-01-2023,35834,67014,-31180
574449,5249,16-04-2023,42488,52093,-9605
630858,1479,26-03-2023,49868,25672,24196
700803,5953,15-10-2023,97449,18306,79143
371062,1063,13-08-2022,17700,78634,-60934
260257,6880,12-02-2023,67981,37537,30444
664797,3015,13-05-2023,84995,75696,9299
422333,7403,22-10-2021,78875,77748,1127
534219,3934,03-02-2022,98795,64143,34652
574570,3308,13-11-2022,58837,24908,33929
851649,3023,05-03-2022,74885,28751,46134
734466,7209,23-02-2024,58413,78675,-20262
976403,4245,27-09-2022,63500,71075,-7575
554797,8226,27-12-2022,2684,56642,-53958
709044,4968,03-03-2023,69259,57686,11573
859812,3040,13-08-2023,39169,25747,13422
776684,3368,25-07-2023,72533,30729,41804
517841,1785,16-11-2022,48066,24251,23815
886996,4950,10-12-2022,6045,99995,-93950
709313,6023,26-05-2022,51696,12429,39267
978045,9441,02-11-2022,18340,80699,-62359
720155,2611,26-12-2023,30033,23838,6195
583759,1566,20-05-2024,50678,20128,30550
140085,1435,24-03-2024,19225,61473,-42248
102748,1449,27-01-2023,75254,49844,25410
110879,8773,24-04-2023,52083,76256,-24173
687897,5525,19-02-2023,52808,85370,-32562
681502,8622,12-04-2022,34535,2739,31796
637346,3023,09-02-2023,87121,34019,53102
130238,3108,31-08-2022,69337,51352,17985
665031,9309,22-03-2023,1865,12004,-10139
647608,8725,08-10-2022,83209,51227,31982
441364,7256,28-03-2024,60479,77935,-17456
408903,9535,06-02-2023,41529,9318,32211
150834,5575,15-09-2022,28566,61094,-32528
366714,2774,04-10-2023,63133,48271,14862
569949,5894,28-05-2024,9640,76946,-67306
732595,5240,01-06-2022,66858,6089,60769
163747,3326,05-11-2021,72594,93367,-20773
151351,8800,19-01-2023,3084,12607,-9523
429968,9787,03-06-2023,71292,19350,51942
543113,4100,03-06-2024,30529,42077,-11548
717759,5749,10-11-2023,66235,31207,35028
819489,4127,06-07-2022,25935,71901,-45966
859439,2139,31-12-2022,4432,12913,-8481
226078,4227,18-08-2022,18674,81399,-62725
672230,3144,16-11-2023,99911,45442,54469
548843,6324,18-08-2024,50471,78046,-27575
843897,6324,05-01-2022,13066,48898,-35832
223299,7838,29-07-2022,94181,24372,69809
833159,9007,20-01-2022,25653,93277,-67624
703475,4432,09-04-2022,52990,27896,25094
444515,7239,23-04-2024,23903,16255,7648
113532,7120,26-05-2022,60501,34093,26408
969981,1165,15-11-2023,11717,48275,-36558
784212,8691,19-07-2023,38978,98587,-59609
572602,7231,25-03-2024,88927,15281,73646
127211,4574,15-08-2024,81495,47649,33846
360532,6150,26-11-2023,37424,53362,-15938
999813,9619,21-08-2022,85142,96380,-11238
456338,8110,15-04-2022,26993,69574,-42581
389180,7174,10-06-2023,99740,35292,64448
148516,5071,31-12-2023,53514,11698,41816
762106,7120,02-04-2022,16542,58401,-41859
435321,4243,01-09-2023,25048,66909,-41861
937069,5459,28-12-2022,62435,37887,24548
579825,2623,24-07-2022,66551,77050,-10499
776717,2745,02-08-2023,20846,6894,13952
984097,5974,08-10-2021,13377,50828,-37451
138463,1063,02-01-2023,88194,27414,60780
848487,1173,27-01-2022,62960,22659,40301
397668,7439,24-05-2024,19249,95884,-76635
438698,1302,19-01-2022,74547,19068,55479
215125,8987,22-07-2023,69500,40611,28889
691045,7786,22-02-2022,87084,8593,78491
212466,5785,31-07-2024,48968,51176,-2208
565463,9941,23-03-2023,85765,17304,68461
313310,6080,24-11-2021,11041,41921,-30880
130106,3821,08-04-2022,17130,37397,-20267
815695,5597,02-09-2023,91890,98875,-6985
591295,7818,15-03-2023,50228,86503,-36275
819343,8702,03-10-2023,35665,35747,-82
222304,5068,27-09-2023,34150,78764,-44614
417479,1768,25-02-2022,78544,7063,71481
188958,2692,06-03-2023,26600,17858,8742
594134,2868,21-10-2021,24237,47848,-23611
467564,7008,13-11-2021,25548,41727,-16179
672127,1341,18-05-2022,37808,16134,21674
867548,1194,26-01-2023,3032,6824,-3792
401232,4689,22-02-2023,81143,72777,8366
841129,5966,15-01-2022,68270,77474,-9204
919197,4726,30-01-2023,82070,84258,-2188
240706,1496,03-04-2024,78255,33953,44302
872000,5974,30-05-2023,70233,28397,41836
731112,3460,27-10-2023,36354,98633,-62279
635780,4224,29-10-2023,27800,37408,-9608
917575,1165,11-10-2022,32136,46293,-14157
607335,8358,15-07-2023,56824,64800,-7976
901060,3461,25-01-2024,40868,2784,38084
905022,3450,25-06-2023,20949,56682,-35733
811064,4726,01-03-2022,64083,81799,-17716
716185,7225,08-04-2022,34704,69706,-35002
419831,9010,22-11-2022,85817,79934,5883
533252,5604,04-08-2022,52841,56871,-4030
210889,8469,24-04-2024,92656,13299,79357
153077,8030,08-07-2024,21259,98631,-77372
430827,2774,05-02-2024,49528,24122,25406
228930,6541,03-10-2021,38142,19277,18865
804702,1194,09-08-2024,95901,33752,62149
855025,1750,10-08-2023,86566,22495,64071
634196,5459,27-03-2023,45162,81774,-36612
390305,5575,15-11-2022,34517,91843,-57326
300910,2868,23-03-2022,46052,65370,-19318
804213,1473,08-01-2024,43111,52910,-9799
628301,7786,15-12-2023,19591,23672,-4081
898934,5974,15-07-2024,9896,64706,-54810
499371,4539,29-01-2022,83146,75302,7844
379221,5597,23-03-2024,56209,57607,-1398
674812,2688,27-09-2022,54740,89933,-35193
945982,1880,18-12-2023,52774,72864,-20090
837705,8576,07-10-2022,89120,99457,-10337
405168,2857,15-03-2022,76355,46078,30277
386431,7403,29-02-2024,85806,83832,1974
139710,7022,01-07-2023,76031,97872,-21841
437175,8860,14-10-2021,64812,23035,41777
490212,1208,22-06-2023,45470,79403,-33933
134583,5157,07-02-2022,83633,99024,-15391
461095,1732,17-07-2023,88745,9599,79146
798696,5249,14-11-2022,45856,96273,-50417
905523,8110,06-02-2023,92405,24069,68336
876153,1461,25-01-2023,24116,23984,132
200825,1880,22-09-2022,24295,56445,-32150
588535,6318,26-12-2022,86186,7784,78402
239569,8351,01-04-2024,33901,14327,19574
926681,2972,04-03-2023,17774,25296,-7522
420898,4606,28-04-2022,75839,8475,67364
349770,4574,05-07-2023,16152,31004,-14852
115288,7008,13-01-2024,13547,5629,7918
599087,3144,02-01-2022,58473,80470,-21997
918984,3144,18-08-2022,65884,44942,20942
834467,1341,05-09-2024,89154,45821,43333
844736,5749,08-08-2023,72805,90828,-18023
729515,9004,03-08-2022,26108,39652,-13544
110085,4663,20-12-2021,13012,65364,-52352
526012,7152,23-09-2024,22244,49200,-26956
281544,9010,26-07-2023,61173,75730,-14557
300097,4367,09-06-2022,36125,72179,-36054
329880,8953,17-06-2024,8087,77987,-69900
138539,2733,26-11-2023,73272,76206,-2934
816657,8721,12-03-2024,96199,90881,5318
400071,9128,22-01-2023,79980,38391,41589
780637,9915,06-12-2022,53371,25794,27577
286171,9012,31-08-2022,63908,87421,-23513
307979,6205,05-08-2023,26416,66437,-40021
631422,4567,29-03-2024,27798,40671,-12873
853723,9951,11-05-2022,6690,54614,-47924
979183,1768,03-03-2024,61682,46326,15356
747591,5990,16-05-2023,29878,62280,-32402
192092,8218,04-11-2022,92668,38047,54621
729168,5126,02-03-2022,60313,7855,52458
487317,8357,22-04-2022,13044,60312,-47268
771569,2711,04-07-2024,82214,36224,45990
406081,5336,24-03-2024,63147,66104,-2957
963281,8905,23-03-2024,32315,99966,-67651
434935,9128,15-04-2022,22599,73590,-50991
639453,9007,25-02-2024,66969,32068,34901
162675,1768,03-10-2021,68148,24682,43466
458740,1808,04-10-2022,22635,33817,-11182
485392,1461,13-11-2021,20418,69040,-48622
655968,7359,04-07-2023,46928,77562,-30634
